participant_id,expertise_level,trial_id,fixation_id,ecg_lead,diagnostic_phase,duration_ms
E024,expert,T024,7,V2,QRS-Analysis,284
E024,expert,T024,8,V2,ST-segment-Evaluation,290
E024,expert,T024,9,I,T-wave-Examination,335
E024,expert,T024,10,V5,QT-interval-Measurement,216
E024,expert,T024,11,V4,Lead-by-Lead-Review,254
E024,expert,T024,12,V6,QRS-Analysis,258
E024,expert,T024,13,II,ST-segment-Evaluation,250
E024,expert,T024,14,V5,T-wave-Examination,275
E024,expert,T024,15,aVL,Lead-by-Lead-Review,179
E024,expert,T024,16,V6,ST-segment-Evaluation,231
E024,expert,T024,17,V3,T-wave-Examination,174
E024,expert,T024,18,V4,QT-interval-Measurement,282
E024,expert,T024,19,V3,Lead-by-Lead-Review,194
E024,expert,T024,20,V1,Lead-by-Lead-Review,297
E024,expert,T024,21,V2,QRS-Analysis,269
E025,expert,T025,1,II,Rhythm-Check,211
E025,expert,T025,2,aVL,Axis-Determination,300
E025,expert,T025,3,aVF,Axis-Determination,241
E025,expert,T025,4,V4,QRS-Analysis,201
E025,expert,T025,5,V4,QRS-Analysis,239
E025,expert,T025,6,II,Lead-by-Lead-Review,198
E025,expert,T025,7,V5,Lead-by-Lead-Review,310
E025,expert,T025,8,V1,Lead-by-Lead-Review,269
E025,expert,T025,9,aVF,Lead-by-Lead-Review,271
E025,expert,T025,10,V2,Lead-by-Lead-Review,328
E025,expert,T025,11,V4,Lead-by-Lead-Review,237
E025,expert,T025,12,I,Lead-by-Lead-Review,252
E025,expert,T025,13,V4,Lead-by-Lead-Review,172
E025,expert,T025,14,V1,QRS-Analysis,310
E025,expert,T025,15,V2,ST-segment-Evaluation,254
E025,expert,T025,16,II,T-wave-Examination,306
E025,expert,T025,17,V5,QT-interval-Measurement,372
E025,expert,T025,18,V5,QT-interval-Measurement,220
E025,expert,T025,19,III,Lead-by-Lead-Review,236
E025,expert,T025,20,V1,Lead-by-Lead-Review,229
E025,expert,T025,21,V1,Lead-by-Lead-Review,416
E025,expert,T025,22,II,Rhythm-Check,217
E025,expert,T025,23,V1,Rhythm-Check,306
E025,expert,T025,24,V2,QRS-Analysis,286
E025,expert,T025,25,V3,ST-segment-Evaluation,237
E026,expert,T026,1,II,Rhythm-Check,249
E026,expert,T026,2,aVL,P-wave-Analysis,282
E026,expert,T026,3,aVL,P-wave-Analysis,317
E026,expert,T026,4,II,PR-interval-Assessment,213
E026,expert,T026,5,II,P-wave-Analysis,260
E026,expert,T026,6,II,PR-interval-Assessment,230
E026,expert,T026,7,V4,QRS-Analysis,294
E026,expert,T026,8,III,Lead-by-Lead-Review,230
E026,expert,T026,9,II,Rhythm-Check,301
E026,expert,T026,10,I,P-wave-Analysis,184
E026,expert,T026,11,I,PR-interval-Assessment,265
E026,expert,T026,12,V5,QRS-Analysis,299
E026,expert,T026,13,V6,ST-segment-Evaluation,216
E026,expert,T026,14,V2,T-wave-Examination,200
E026,expert,T026,15,V4,T-wave-Examination,255
E026,expert,T026,16,V5,T-wave-Examination,238
E026,expert,T026,17,V4,QT-interval-Measurement,219
E026,expert,T026,18,V4,QT-interval-Measurement,264
E026,expert,T026,19,III,Lead-by-Lead-Review,208
E026,expert,T026,20,aVF,Lead-by-Lead-Review,234
E026,expert,T026,21,V2,QRS-Analysis,237
E026,expert,T026,22,V2,ST-segment-Evaluation,225
E027,expert,T027,1,III,P-wave-Analysis,250
E027,expert,T027,2,II,P-wave-Analysis,206
E027,expert,T027,3,I,P-wave-Analysis,277
E027,expert,T027,4,aVL,P-wave-Analysis,238
E027,expert,T027,5,II,PR-interval-Assessment,219
E027,expert,T027,6,I,PR-interval-Assessment,243
E027,expert,T027,7,V4,QRS-Analysis,290
E027,expert,T027,8,V4,ST-segment-Evaluation,282
E027,expert,T027,9,V3,ST-segment-Evaluation,228
E027,expert,T027,10,V3,T-wave-Examination,311
E027,expert,T027,11,V5,QT-interval-Measurement,189
E027,expert,T027,12,V4,QT-interval-Measurement,307
E027,expert,T027,13,aVF,Lead-by-Lead-Review,201
E027,expert,T027,14,V6,Lead-by-Lead-Review,199
E027,expert,T027,15,V5,QRS-Analysis,231
E027,expert,T027,16,V1,Lead-by-Lead-Review,308
E027,expert,T027,17,V6,Lead-by-Lead-Review,260
E027,expert,T027,18,II,Lead-by-Lead-Review,342
E027,expert,T027,19,V4,QRS-Analysis,243
E027,expert,T027,20,II,QRS-Analysis,281
E027,expert,T027,21,V4,ST-segment-Evaluation,264
E027,expert,T027,22,aVL,T-wave-Examination,262
E027,expert,T027,23,V4,QT-interval-Measurement,200
E027,expert,T027,24,V3,Lead-by-Lead-Review,258
E028,expert,T028,1,II,Rhythm-Check,276
E028,expert,T028,2,aVF,Axis-Determination,250
E028,expert,T028,3,V3,QRS-Analysis,275
E028,expert,T028,4,V2,QRS-Analysis,268
E028,expert,T028,5,V2,ST-segment-Evaluation,226
E028,expert,T028,6,V4,QRS-Analysis,213
E028,expert,T028,7,aVF,ST-segment-Evaluation,205
E028,expert,T028,8,V2,ST-segment-Evaluation,186
E028,expert,T028,9,V3,ST-segment-Evaluation,332
E028,expert,T028,10,V3,ST-segment-Evaluation,239
E028,expert,T028,11,V1,QRS-Analysis,409
E028,expert,T028,12,V4,ST-segment-Evaluation,273
E028,expert,T028,13,aVL,T-wave-Examination,302
E028,expert,T028,14,I,QT-interval-Measurement,156
E028,expert,T028,15,aVR,Lead-by-Lead-Review,271
E028,expert,T028,16,V1,Lead-by-Lead-Review,138
E028,expert,T028,17,V4,QRS-Analysis,264
E028,expert,T028,18,V5,QRS-Analysis,229
E028,expert,T028,19,V3,ST-segment-Evaluation,220
E028,expert,T028,20,V2,ST-segment-Evaluation,163
E028,expert,T028,21,V2,T-wave-Examination,169
E028,expert,T028,22,II,T-wave-Examination,282
E028,expert,T028,23,V5,QT-interval-Measurement,205
E028,expert,T028,24,II,QT-interval-Measurement,245
E028,expert,T028,25,aVR,Lead-by-Lead-Review,227
E028,expert,T028,26,V2,Lead-by-Lead-Review,208
E028,expert,T028,27,II,Rhythm-Check,252
E028,expert,T028,28,V1,Rhythm-Check,294
E029,expert,T029,1,II,Rhythm-Check,311
E029,expert,T029,2,V5,Rhythm-Check,202
E029,expert,T029,3,V1,QRS-Analysis,248
E029,expert,T029,4,V3,ST-segment-Evaluation,277
E029,expert,T029,5,V2,T-wave-Examination,231
E029,expert,T029,6,V2,T-wave-Examination,314
E029,expert,T029,7,V3,T-wave-Examination,111
E029,expert,T029,8,aVF,T-wave-Examination,223
E029,expert,T029,9,V4,QT-interval-Measurement,225
E029,expert,T029,10,II,QT-interval-Measurement,347
E029,expert,T029,11,II,QT-interval-Measurement,214
E029,expert,T029,12,V2,Lead-by-Lead-Review,156
E029,expert,T029,13,aVR,Lead-by-Lead-Review,168
E029,expert,T029,14,V1,Lead-by-Lead-Review,208
E029,expert,T029,15,II,Rhythm-Check,201
E029,expert,T029,16,II,Rhythm-Check,198
E029,expert,T029,17,V1,Rhythm-Check,323
E029,expert,T029,18,aVF,Axis-Determination,248
E030,expert,T030,1,II,Axis-Determination,261
E030,expert,T030,2,II,P-wave-Analysis,187
E030,expert,T030,3,V5,PR-interval-Assessment,255
E030,expert,T030,4,V6,QRS-Analysis,249
E030,expert,T030,5,II,QRS-Analysis,301
E030,expert,T030,6,V1,QRS-Analysis,197
E030,expert,T030,7,V3,ST-segment-Evaluation,207
E030,expert,T030,8,aVL,T-wave-Examination,224
E030,expert,T030,9,II,T-wave-Examination,286
E030,expert,T030,10,I,T-wave-Examination,282
E030,expert,T030,11,I,T-wave-Examination,269
E030,expert,T030,12,V2,T-wave-Examination,250
E030,expert,T030,13,II,QT-interval-Measurement,278
E030,expert,T030,14,V4,Lead-by-Lead-Review,253
E030,expert,T030,15,V5,Lead-by-Lead-Review,288
E030,expert,T030,16,V5,Lead-by-Lead-Review,237
E030,expert,T030,17,I,Lead-by-Lead-Review,201
E030,expert,T030,18,aVL,Lead-by-Lead-Review,314
E031,expert,T031,1,aVL,Axis-Determination,290
E031,expert,T031,2,I,P-wave-Analysis,334
E031,expert,T031,3,II,PR-interval-Assessment,228
E031,expert,T031,4,V1,QRS-Analysis,251
E031,expert,T031,5,II,ST-segment-Evaluation,223
E031,expert,T031,6,V4,ST-segment-Evaluation,376
E031,expert,T031,7,V2,T-wave-Examination,146
E031,expert,T031,8,V4,QT-interval-Measurement,334
E031,expert,T031,9,aVL,Lead-by-Lead-Review,249
E031,expert,T031,10,aVF,Lead-by-Lead-Review,219
E031,expert,T031,11,V6,Lead-by-Lead-Review,281
E031,expert,T031,12,V4,Lead-by-Lead-Review,267
E031,expert,T031,13,V6,QRS-Analysis,314
E031,expert,T031,14,III,ST-segment-Evaluation,296
E031,expert,T031,15,V2,T-wave-Examination,258
E031,expert,T031,16,aVL,T-wave-Examination,298
E031,expert,T031,17,I,QT-interval-Measurement,223
E031,expert,T031,18,aVR,Lead-by-Lead-Review,228
E031,expert,T031,19,II,Lead-by-Lead-Review,238
E031,expert,T031,20,V5,ST-segment-Evaluation,262
E031,expert,T031,21,V4,ST-segment-Evaluation,239
E031,expert,T031,22,V5,T-wave-Examination,164
E031,expert,T031,23,V5,QT-interval-Measurement,213
E031,expert,T031,24,I,QT-interval-Measurement,331
E031,expert,T031,25,aVF,Lead-by-Lead-Review,213
E031,expert,T031,26,II,Rhythm-Check,215
E032,expert,T032,1,II,Rhythm-Check,273
E032,expert,T032,2,V1,Rhythm-Check,252
E032,expert,T032,3,II,Axis-Determination,334
E032,expert,T032,4,aVL,Axis-Determination,330
E032,expert,T032,5,V2,QRS-Analysis,281
E032,expert,T032,6,aVF,ST-segment-Evaluation,327
E032,expert,T032,7,V5,T-wave-Examination,286
E032,expert,T032,8,V4,QT-interval-Measurement,347
E032,expert,T032,9,II,QT-interval-Measurement,134
E032,expert,T032,10,II,QT-interval-Measurement,214
E032,expert,T032,11,V3,Lead-by-Lead-Review,181
E032,expert,T032,12,I,Lead-by-Lead-Review,308
E032,expert,T032,13,V5,Lead-by-Lead-Review,343
E032,expert,T032,14,V4,QRS-Analysis,249
E032,expert,T032,15,V4,ST-segment-Evaluation,260
E032,expert,T032,16,V6,ST-segment-Evaluation,314
E032,expert,T032,17,V4,T-wave-Examination,222
E032,expert,T032,18,II,QT-interval-Measurement,240
E032,expert,T032,19,II,Rhythm-Check,261
E032,expert,T032,20,V1,QRS-Analysis,247
E032,expert,T032,21,V4,ST-segment-Evaluation,326
E032,expert,T032,22,II,QRS-Analysis,304
E032,expert,T032,23,V4,ST-segment-Evaluation,297
E032,expert,T032,24,V2,ST-segment-Evaluation,253
E032,expert,T032,25,aVL,T-wave-Examination,252
E032,expert,T032,26,II,QT-interval-Measurement,118
E032,expert,T032,27,II,QT-interval-Measurement,224
E033,expert,T033,1,V1,Rhythm-Check,250
E033,expert,T033,2,I,Axis-Determination,286
E033,expert,T033,3,V6,QRS-Analysis,256
E033,expert,T033,4,aVF,ST-segment-Evaluation,321
E033,expert,T033,5,II,ST-segment-Evaluation,265
E033,expert,T033,6,V5,T-wave-Examination,263
E033,expert,T033,7,V2,T-wave-Examination,162
E033,expert,T033,8,V2,Lead-by-Lead-Review,226
E033,expert,T033,9,V2,Lead-by-Lead-Review,248
E033,expert,T033,10,aVR,Lead-by-Lead-Review,212
E033,expert,T033,11,V1,Lead-by-Lead-Review,297
E033,expert,T033,12,aVL,Lead-by-Lead-Review,249
E033,expert,T033,13,V3,QRS-Analysis,279
E033,expert,T033,14,III,Lead-by-Lead-Review,297
E033,expert,T033,15,II,QRS-Analysis,335
E033,expert,T033,16,V3,ST-segment-Evaluation,199
E033,expert,T033,17,V3,ST-segment-Evaluation,272
E033,expert,T033,18,V3,T-wave-Examination,248
E033,expert,T033,19,V5,QT-interval-Measurement,250
E033,expert,T033,20,II,QT-interval-Measurement,241
E033,expert,T033,21,V2,T-wave-Examination,251
E033,expert,T033,22,II,QT-interval-Measurement,272
E033,expert,T033,23,V1,Lead-by-Lead-Review,254
E033,expert,T033,24,aVF,Lead-by-Lead-Review,133
E033,expert,T033,25,V2,Lead-by-Lead-Review,159
E034,expert,T034,1,II,Rhythm-Check,227
E034,expert,T034,2,V1,QRS-Analysis,257
E034,expert,T034,3,V4,QRS-Analysis,214
E034,expert,T034,4,V5,ST-segment-Evaluation,164
E034,expert,T034,5,V3,QRS-Analysis,291
E034,expert,T034,6,V5,ST-segment-Evaluation,214
E034,expert,T034,7,V5,T-wave-Examination,265
E034,expert,T034,8,II,T-wave-Examination,216
E034,expert,T034,9,II,T-wave-Examination,277
E034,expert,T034,10,V5,QT-interval-Measurement,178
E034,expert,T034,11,V5,QT-interval-Measurement,303
E034,expert,T034,12,II,QT-interval-Measurement,176
E034,expert,T034,13,V4,Lead-by-Lead-Review,190
E034,expert,T034,14,III,Lead-by-Lead-Review,301
E034,expert,T034,15,V5,Lead-by-Lead-Review,245
E034,expert,T034,16,V5,QRS-Analysis,310
E034,expert,T034,17,III,ST-segment-Evaluation,240
E034,expert,T034,18,V5,T-wave-Examination,267
E034,expert,T034,19,V6,Lead-by-Lead-Review,403
E034,expert,T034,20,V6,ST-segment-Evaluation,211
E034,expert,T034,21,V4,QRS-Analysis,214
E034,expert,T034,22,V4,ST-segment-Evaluation,283
E034,expert,T034,23,V2,T-wave-Examination,220
E034,expert,T034,24,V5,QT-interval-Measurement,264
E034,expert,T034,25,I,Lead-by-Lead-Review,268
E034,expert,T034,26,V4,Lead-by-Lead-Review,298
E035,expert,T035,1,II,Rhythm-Check,230
E035,expert,T035,2,I,Axis-Determination,339
E035,expert,T035,3,V6,QRS-Analysis,285
E035,expert,T035,4,V5,ST-segment-Evaluation,162
E035,expert,T035,5,II,T-wave-Examination,331
E035,expert,T035,6,V5,QT-interval-Measurement,241
E035,expert,T035,7,V2,Lead-by-Lead-Review,210
E035,expert,T035,8,V5,ST-segment-Evaluation,189
E035,expert,T035,9,V2,T-wave-Examination,232
E035,expert,T035,10,I,QT-interval-Measurement,263
E035,expert,T035,11,V5,QT-interval-Measurement,331
E035,expert,T035,12,V4,Lead-by-Lead-Review,322
E035,expert,T035,13,V5,Lead-by-Lead-Review,301
E035,expert,T035,14,aVR,Lead-by-Lead-Review,250
E035,expert,T035,15,aVR,Lead-by-Lead-Review,230
E035,expert,T035,16,V1,Lead-by-Lead-Review,313
E035,expert,T035,17,V2,ST-segment-Evaluation,295
E035,expert,T035,18,V6,ST-segment-Evaluation,287
E035,expert,T035,19,II,ST-segment-Evaluation,260
E035,expert,T035,20,V2,T-wave-Examination,331
E035,expert,T035,21,II,QT-interval-Measurement,253
E035,expert,T035,22,V5,QT-interval-Measurement,186
E035,expert,T035,23,II,QT-interval-Measurement,293
E036,expert,T036,1,V1,QRS-Analysis,249
E036,expert,T036,2,III,ST-segment-Evaluation,217
E036,expert,T036,3,V4,T-wave-Examination,227
E036,expert,T036,4,I,T-wave-Examination,256
E036,expert,T036,5,V5,Lead-by-Lead-Review,276
E036,expert,T036,6,V3,QRS-Analysis,241
E036,expert,T036,7,V3,ST-segment-Evaluation,194
E036,expert,T036,8,II,T-wave-Examination,318
E036,expert,T036,9,II,QT-interval-Measurement,201
E036,expert,T036,10,II,QT-interval-Measurement,201
E036,expert,T036,11,V4,Lead-by-Lead-Review,225
E036,expert,T036,12,V6,Lead-by-Lead-Review,225
E036,expert,T036,13,V2,Lead-by-Lead-Review,195
E036,expert,T036,14,aVL,Lead-by-Lead-Review,252
E036,expert,T036,15,I,Lead-by-Lead-Review,193
E036,expert,T036,16,aVF,Lead-by-Lead-Review,327
E036,expert,T036,17,I,Lead-by-Lead-Review,262
E036,expert,T036,18,V3,QRS-Analysis,252
E036,expert,T036,19,aVF,ST-segment-Evaluation,292
E037,expert,T037,1,I,Axis-Determination,231
E037,expert,T037,2,V1,P-wave-Analysis,142
E037,expert,T037,3,II,Rhythm-Check,284
E037,expert,T037,4,I,Axis-Determination,252
E037,expert,T037,5,I,Axis-Determination,291
E037,expert,T037,6,aVL,P-wave-Analysis,298
E037,expert,T037,7,I,PR-interval-Assessment,228
E037,expert,T037,8,V5,QRS-Analysis,332
E037,expert,T037,9,V3,ST-segment-Evaluation,229
E037,expert,T037,10,V5,QRS-Analysis,311
E037,expert,T037,11,V3,T-wave-Examination,328
E037,expert,T037,12,V2,ST-segment-Evaluation,126
E037,expert,T037,13,V5,T-wave-Examination,221
E037,expert,T037,14,V4,QT-interval-Measurement,216
E037,expert,T037,15,I,Lead-by-Lead-Review,191
E037,expert,T037,16,V5,QRS-Analysis,239
E037,expert,T037,17,V3,ST-segment-Evaluation,235
E037,expert,T037,18,V5,T-wave-Examination,323
E037,expert,T037,19,V5,QT-interval-Measurement,321
E037,expert,T037,20,V6,Lead-by-Lead-Review,177
E037,expert,T037,21,V6,Lead-by-Lead-Review,276
E037,expert,T037,22,aVR,Lead-by-Lead-Review,281
E037,expert,T037,23,aVR,Lead-by-Lead-Review,207
E037,expert,T037,24,III,Lead-by-Lead-Review,289
E037,expert,T037,25,V2,Lead-by-Lead-Review,248
E037,expert,T037,26,V3,QRS-Analysis,259
E037,expert,T037,27,V6,ST-segment-Evaluation,308
E037,expert,T037,28,II,T-wave-Examination,349
E038,expert,T038,1,II,Rhythm-Check,304
E038,expert,T038,2,III,Axis-Determination,253
E038,expert,T038,3,V1,Rhythm-Check,293
E038,expert,T038,4,I,Axis-Determination,310
E038,expert,T038,5,II,P-wave-Analysis,155
E038,expert,T038,6,II,PR-interval-Assessment,284
E038,expert,T038,7,V2,QRS-Analysis,193
E038,expert,T038,8,V6,ST-segment-Evaluation,219
E038,expert,T038,9,II,T-wave-Examination,281
E038,expert,T038,10,aVF,ST-segment-Evaluation,211
E038,expert,T038,11,aVL,T-wave-Examination,281
E038,expert,T038,12,II,QT-interval-Measurement,266
E038,expert,T038,13,V2,Lead-by-Lead-Review,257
E038,expert,T038,14,V3,ST-segment-Evaluation,336
E038,expert,T038,15,aVL,T-wave-Examination,227
E038,expert,T038,16,V3,T-wave-Examination,202
E038,expert,T038,17,V2,T-wave-Examination,243
E038,expert,T038,18,V3,T-wave-Examination,282
E038,expert,T038,19,II,QT-interval-Measurement,247
E038,expert,T038,20,V1,Lead-by-Lead-Review,270
E038,expert,T038,21,V1,QRS-Analysis,232
E038,expert,T038,22,V3,QRS-Analysis,190
E038,expert,T038,23,V6,ST-segment-Evaluation,292
E038,expert,T038,24,III,ST-segment-Evaluation,380
E038,expert,T038,25,V6,Lead-by-Lead-Review,216
E038,expert,T038,26,III,ST-segment-Evaluation,260
E039,expert,T039,1,aVF,Axis-Determination,340
E039,expert,T039,2,I,Rhythm-Check,242
E039,expert,T039,3,V5,QRS-Analysis,213
E039,expert,T039,4,II,ST-segment-Evaluation,217
E039,expert,T039,5,V3,T-wave-Examination,181
E039,expert,T039,6,V4,QT-interval-Measurement,326
E039,expert,T039,7,V5,QT-interval-Measurement,258
E039,expert,T039,8,V2,Lead-by-Lead-Review,273
E039,expert,T039,9,aVF,Rhythm-Check,125
E039,expert,T039,10,I,P-wave-Analysis,201
E039,expert,T039,11,V5,PR-interval-Assessment,272
E039,expert,T039,12,II,PR-interval-Assessment,147
E039,expert,T039,13,II,PR-interval-Assessment,205
E039,expert,T039,14,V1,QRS-Analysis,165
E039,expert,T039,15,V6,Lead-by-Lead-Review,211
E039,expert,T039,16,aVL,Lead-by-Lead-Review,198
E039,expert,T039,17,V2,QRS-Analysis,318
E039,expert,T039,18,V4,Lead-by-Lead-Review,156
E039,expert,T039,19,II,Lead-by-Lead-Review,269
E039,expert,T039,20,V1,Rhythm-Check,245
E039,expert,T039,21,aVL,P-wave-Analysis,180
E039,expert,T039,22,aVL,P-wave-Analysis,208
E039,expert,T039,23,V1,PR-interval-Assessment,192
E039,expert,T039,24,V1,PR-interval-Assessment,309
E039,expert,T039,25,V6,QRS-Analysis,328
E040,expert,T040,1,II,Rhythm-Check,266
E040,expert,T040,2,I,Rhythm-Check,255
E040,expert,T040,3,V6,QRS-Analysis,294
E040,expert,T040,4,II,T-wave-Examination,285
E040,expert,T040,5,II,T-wave-Examination,308
E040,expert,T040,6,V5,Lead-by-Lead-Review,228
E040,expert,T040,7,II,Lead-by-Lead-Review,247
E040,expert,T040,8,V1,Lead-by-Lead-Review,216
E040,expert,T040,9,II,Lead-by-Lead-Review,213
E040,expert,T040,10,aVL,Lead-by-Lead-Review,252
E040,expert,T040,11,III,ST-segment-Evaluation,243
E040,expert,T040,12,V1,QRS-Analysis,237
E040,expert,T040,13,II,ST-segment-Evaluation,204
E040,expert,T040,14,V5,T-wave-Examination,275
E040,expert,T040,15,II,QT-interval-Measurement,196
E040,expert,T040,16,V5,QT-interval-Measurement,276
E040,expert,T040,17,V4,Lead-by-Lead-Review,360
E040,expert,T040,18,aVL,Lead-by-Lead-Review,342
E040,expert,T040,19,II,Lead-by-Lead-Review,202
E040,expert,T040,20,V4,ST-segment-Evaluation,324
E040,expert,T040,21,V5,T-wave-Examination,308
E041,expert,T041,1,II,P-wave-Analysis,240
E041,expert,T041,2,V4,QRS-Analysis,269
E041,expert,T041,3,V5,T-wave-Examination,349
E041,expert,T041,4,II,QT-interval-Measurement,219
E041,expert,T041,5,V5,QT-interval-Measurement,291
E041,expert,T041,6,V2,Lead-by-Lead-Review,161
E041,expert,T041,7,aVL,Lead-by-Lead-Review,274
E041,expert,T041,8,V1,Rhythm-Check,248
E041,expert,T041,9,II,Axis-Determination,284
E041,expert,T041,10,aVF,P-wave-Analysis,195
E041,expert,T041,11,V1,PR-interval-Assessment,330
E041,expert,T041,12,V5,QRS-Analysis,311
E041,expert,T041,13,V5,QRS-Analysis,194
E041,expert,T041,14,aVF,ST-segment-Evaluation,324
E041,expert,T041,15,V3,T-wave-Examination,174
E041,expert,T041,16,I,QT-interval-Measurement,263
E041,expert,T041,17,V6,Lead-by-Lead-Review,294
E041,expert,T041,18,aVF,Lead-by-Lead-Review,230
E041,expert,T041,19,V6,Lead-by-Lead-Review,292
E041,expert,T041,20,V4,QRS-Analysis,203
E041,expert,T041,21,V3,QRS-Analysis,217
E041,expert,T041,22,V3,QRS-Analysis,272
E041,expert,T041,23,V3,ST-segment-Evaluation,200
E041,expert,T041,24,V4,T-wave-Examination,356
E041,expert,T041,25,II,QT-interval-Measurement,260
E041,expert,T041,26,V5,QT-interval-Measurement,260
E041,expert,T041,27,V5,QT-interval-Measurement,171
E042,expert,T042,1,V5,Rhythm-Check,267
E042,expert,T042,2,V1,Rhythm-Check,238
E042,expert,T042,3,aVL,Axis-Determination,295
E042,expert,T042,4,aVF,Axis-Determination,215
E042,expert,T042,5,I,Axis-Determination,267
E042,expert,T042,6,V1,P-wave-Analysis,251
E042,expert,T042,7,V6,QRS-Analysis,315
E042,expert,T042,8,V6,QRS-Analysis,248
E042,expert,T042,9,aVF,ST-segment-Evaluation,182
E042,expert,T042,10,V2,ST-segment-Evaluation,253
E042,expert,T042,11,V4,T-wave-Examination,232
E042,expert,T042,12,V4,QT-interval-Measurement,188
E042,expert,T042,13,II,QT-interval-Measurement,344
E042,expert,T042,14,I,Rhythm-Check,228
